0.28156681270586004,0.11277523047763924
0.11277523047763924,0.0895236799272499
0.23760189336002854,0.03328298928826574
0.03328298928826574,0.10478920627451092
0.2754595786944738,0.11171081701328499
0.11171081701328499,0.08950090150758772
0.23535344067739675,0.033384273150889134
0.033384273150889134,0.10582256837079944
0.27593763175688685,0.11068944451277013
0.11068944451277013,0.08977663310756273
0.23779144659894041,0.03434773417853612
0.03434773417853612,0.10354579380912761
0.27890893843865683,0.1106819803183529
0.1106819803183529,0.0891846694007288
0.24105906245704947,0.035218994918943924
0.035218994918943924,0.10428777928942606
0.27445819913420916,0.1101699020072857
0.1101699020072857,0.0892084990531263
0.23982761843833272,0.036884380139429365
0.036884380139429365,0.10631613779282802
0.2766975724256181,0.11242970042939761
0.11242970042939761,0.09019595703659482
0.2376517507151274,0.034352257829144785
0.034352257829144785,0.10486380776946916
